"id","code","name","date","status","substitute"
"account_italian_banks_abi_8865",8865,"B.C.C. SESTO S.GIOVANNI SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8866",8866,"B.C.C. SIGNA SOC.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_8867",8867,"B.C.C. DELLA SILA PICCOLA","2013-02-28",0,0
"account_italian_banks_abi_8869",8869,"B.C.C. SORISOLE","2013-02-28",0,0
"account_italian_banks_abi_8870",8870,"C.R.A. SPAZZAVENTO","2013-02-28",1,8486
"account_italian_banks_abi_8871",8871,"BANCA DI CRED.COOP.SPELLO E BETTONA","2013-02-28",0,0
"account_italian_banks_abi_8872",8872,"B.C.C. SIBARITIDE SPEZZANO ALBANESE","2013-02-28",1,7062
"account_italian_banks_abi_8873",8873,"B.C.C. SPINAZZOLA","2013-02-28",0,0
"account_italian_banks_abi_8877",8877,"B.C.C DI STARANZANO E VILLESSE S.COP","2013-02-28",0,0
"account_italian_banks_abi_8878",8878,"B.C.C. DI STIA","2013-02-28",1,8345
"account_italian_banks_abi_8879",8879,"C.R.A. STIENTA","2013-02-28",1,8467
"account_italian_banks_abi_8881",8881,"CREDIBO-CR.COOP.BOLOGNESE SCRL","2013-02-28",1,7082
"account_italian_banks_abi_8882",8882,"C.R.A.SICIGNANO D.ALBURNI","2013-02-28",1,5387
"account_italian_banks_abi_8883",8883,"BANCA DI BOLOGNA B.C.C. SCRL","2013-02-28",0,0
"account_italian_banks_abi_8884",8884,"B.C.C.  DI S.ELISABETTA","2013-02-28",1,5772
"account_italian_banks_abi_8885",8885,"BANCA CRAS - CRED. COOP. SOVICILLE","2013-02-28",0,0
"account_italian_banks_abi_8886",8886,"B.C.C. SCURCOLA MARSICANA","2013-02-28",1,8327
"account_italian_banks_abi_8887",8887,"C.R.A.  DI SAN CALOGERO","2013-02-28",0,0
"account_italian_banks_abi_8888",8888,"B.C.C. SAN GIORGIO LUCANO","2013-02-28",1,8597
"account_italian_banks_abi_8889",8889,"C.R.A. S.NICOLA L'ARENA","2013-02-28",1,8952
"account_italian_banks_abi_8890",8890,"B.C.C. TEATINA","2013-02-28",1,8968
"account_italian_banks_abi_8892",8892,"BANCA DEI DUE MARI DI CALABRIA-C.COP","2013-02-28",0,0
"account_italian_banks_abi_8894",8894,"B.C.C. CARNIA","2013-02-28",0,0
"account_italian_banks_abi_8895",8895,"B.C.C.  DI TOLVE","2013-02-28",1,8460
"account_italian_banks_abi_8899",8899,"CASSA RUR.BANCA CRED.COOP.TREVIGLIO","2013-02-28",0,0
"account_italian_banks_abi_8900",8900,"B.C.C. DI TREVIGNANO R. AMM.STRAORD.","2013-02-28",1,8812
"account_italian_banks_abi_8901",8901,"B.C.C. TRIUGGIO SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8903",8903,"B.C.C.  DI TURRIACO SCRL","2013-02-28",0,0
"account_italian_banks_abi_8904",8904,"B.C.C. DELLE PREALPI SCRL","2013-02-28",0,0
"account_italian_banks_abi_8905",8905,"C.RUR.ED ART.BCC DEL SANNIO","2013-02-28",1,8997
"account_italian_banks_abi_8906",8906,"CRED.COOP. IMOLESE SCRL","2013-02-28",1,8542
"account_italian_banks_abi_8907",8907,"B.C.C.   DI SCANDALE","2013-02-28",0,0
"account_italian_banks_abi_8908",8908,"C.R.A. TRUCCAZZANO","2013-02-28",1,8899
"account_italian_banks_abi_8910",8910,"C.R.A. VESTENANOVA SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8913",8913,"B.C.C. VALLE DEL FITALIA SOC.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_8916",8916,"BANCA DI ANCONA-CREDITO COOP.SCRL","2013-02-28",0,0
"account_italian_banks_abi_8917",8917,"CREDITO TREVIGIANO-B.C.C.-SOC.COOP","2013-02-28",0,0
"account_italian_banks_abi_8919",8919,"B.C.C. DI VEROLAVECCHIA  SCRL","2013-02-28",0,0
"account_italian_banks_abi_8920",8920,"C.R.A. VESIO","2013-02-28",1,8714
"account_italian_banks_abi_8921",8921,"B.C.C. DI VEZZA D'ALBA   SCRL","2013-02-28",1,8530
"account_italian_banks_abi_8922",8922,"B.C.C. DI VIGNOLE E MONTAGNA PIST.","2013-02-28",0,0
"account_italian_banks_abi_8925",8925,"C.R.A. VILLAFORA","2013-02-28",1,8986
"account_italian_banks_abi_8926",8926,"CRA VILLANOVA DEL GHEBBO","2013-02-28",1,8596
"account_italian_banks_abi_8927",8927,"C.R.A DI TREVISO CRED.COOP.-SOC.COOP","2013-02-28",0,0
"account_italian_banks_abi_8928",8928,"B.C.C. DEL CARSO SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8929",8929,"B.C.C. VILLESSE","2013-02-28",1,8877
"account_italian_banks_abi_8930",8930,"BANCA DEL CANAVESE-BCC VISCHE V.C.O.","2013-02-28",1,8530
"account_italian_banks_abi_8931",8931,"BANCA DI VITERBO CREDITO COOP.","2013-02-28",0,0
"account_italian_banks_abi_8933",8933,"BANCA DI CRED.COOP.DEL POLESINE-RO","2013-02-28",0,0
"account_italian_banks_abi_8934",8934,"C.R.A. VILLAPIANA","2013-02-28",1,8892
"account_italian_banks_abi_8935",8935,"BCC VALLELUNGA PRATAMENO","2013-02-28",1,8994
"account_italian_banks_abi_8936",8936,"B.C.C. DELL'ALTA MARCA","2013-02-28",1,7084
"account_italian_banks_abi_8937",8937,"C.R.A. VOLTURARA IRPINA","2013-02-28",1,8308
"account_italian_banks_abi_8938",8938,"B.C.C. VALLE STRONA","2013-02-28",1,8930
"account_italian_banks_abi_8939",8939,"BCC DI OMIGNANO","2013-02-28",1,8154
"account_italian_banks_abi_8940",8940,"B.CA DELLA BERGAMASCA BCC","2013-02-28",0,0
"account_italian_banks_abi_8941",8941,"B.C.C  SAN MARCO","2013-02-28",0,0
"account_italian_banks_abi_8942",8942,"C.R.A. XITTA","2013-02-28",1,5772
"account_italian_banks_abi_8943",8943,"C.R.A. SAN PAOLO","2013-02-28",1,8946
"account_italian_banks_abi_8944",8944,"C.R.A. ""FEDE E LAVORO""","2013-02-28",1,8946
"account_italian_banks_abi_8945",8945,"B.C.C. ""S.REGINA""-OLEVANO S.TUSCI","2013-02-28",1,8378
"account_italian_banks_abi_8946",8946,"BANCA DON RIZZO C.C.SICILIA OCC.S.C.","2013-02-28",0,0
"account_italian_banks_abi_8947",8947,"BANCA DI CRED.COOP.VO DON STELLA","2013-02-28",0,0
"account_italian_banks_abi_8948",8948,"B.C.C. ERICINA-VALDERICE","2013-02-28",1,8946
"account_italian_banks_abi_8951",8951,"B.C.C. GIUSEPPE TONIOLO""","2013-02-28",0,0
"account_italian_banks_abi_8952",8952,"B.C.C.""GIUSEPPE TONIOLO""-SAN CATALDO","2013-02-28",0,0
"account_italian_banks_abi_8953",8953,"BCC LA CONCORDIA-PIETRAPERZIA","2013-02-28",1,8979
"account_italian_banks_abi_8954",8954,"BCC LA RISCOSSA-RACALBUTO","2013-02-28",0,0
"account_italian_banks_abi_8955",8955,"BCC L'UNIONE-CAMASTRA NARO","2013-02-28",1,8657
"account_italian_banks_abi_8957",8957,"BCC CRA MARIA S.S. DI GUELFI","2013-02-28",1,7078
"account_italian_banks_abi_8958",8958,"BCC MUTUO SOCCORSO DI GANGI","2013-02-28",0,0
